illoyal	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalem	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalen	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalstes	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyaleren	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalster	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalerem	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalsten	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalstem	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyales	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyale	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalere	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyaler	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalerer	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyaleres	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illoyalste	-1.5	0.8	[-2,-2,-2,-2,+0,-1]
illuster	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustre	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustrem	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustren	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustrer	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustres	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustrere	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustrerem	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustreren	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustrerer	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustreres	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illusterste	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illusterstem	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illustersten	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illusterster	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
illusterstes	1	0.9	[+2,+1,+2,+0,+0,+2,+0]
immens	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensere	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensestem	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensesten	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenses	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenser	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenseres	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensester	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensestes	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensen	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immensem	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenserer	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenseren	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenserem	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immenseste	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immense	0.3	0.9	[+0,+0,+1,+2,+0,-1]
immobil	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobile	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilerer	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobileres	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilere	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilerem	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobileren	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilen	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobiler	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobiles	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilste	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilstem	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilsten	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilster	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilstes	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
immobilem	-0.5	1.8	[-1,-2,-1,+4,+0,-1,-1,-2]
imponierend	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierende	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendem	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierenden	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierender	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendes	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendere	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierenderem	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierenderen	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierenderer	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierenderes	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendste	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendstem	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendsten	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendster	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imponierendstes	1.8	1.2	[+2,+2,+1,-1,+2,+3,+3,+2]
imposant	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantem	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanteste	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanterem	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanteren	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantere	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantesten	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantester	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantestes	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanterer	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanter	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanteres	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantes	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposanten	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposante	2.2	0.4	[+2,+2,+2,+3,+2,+2]
imposantestem	2.2	0.4	[+2,+2,+2,+3,+2,+2]
inbrünstig	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigeren	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigerem	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstige	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigsten	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstiges	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstiger	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigstes	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigster	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigem	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigere	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigen	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigstem	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigerer	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigste	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
inbrünstigeres	0.1	1	[+1,+1,+1,+0,+0,-2,+0]
individuell	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellerem	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellstes	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuelleren	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellster	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellere	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellsten	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellstem	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellen	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuelle	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individueller	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuelles	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellste	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellem	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuellerer	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
individuelleres	2.1	0.6	[+2,+2,+1,+3,+2,+3,+2]
ineffizient	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientere	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienterem	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienteren	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienteres	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienterer	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienten	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientestes	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientester	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffiziente	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienteste	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientem	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientestem	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientesten	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizientes	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
ineffizienter	-1.7	0.5	[-2,-2,-1,-2,-2,-1]
infiltrieren	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltrierest	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltrieret	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltriertest	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltrierten	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltrierte	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltrierst	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltriere	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltriertet	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
infiltriert	-1.4	0.5	[-2,-2,-1,-1,-1,-1,-2]
ingeniös	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösesten	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöserer	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöseres	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöserem	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöseren	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösestem	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösester	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösestes	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösere	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöser	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöses	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöseste	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösen	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniöse	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
ingeniösem	1	1.3	[+1,+2,+2,-2,+0,+2,+2,+2,+0]
inkompetent	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentesten	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentestem	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentestes	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenteste	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentester	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetente	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentem	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenten	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenter	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentes	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetentere	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenteren	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenterem	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenterer	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkompetenteres	-1.6	0.5	[-2,-2,-1,-1,-1,-2,-2]
inkonsequent	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenteres	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenterer	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentere	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentester	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenterem	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequente	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentestes	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenteren	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentes	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenter	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentesten	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentem	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenten	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequenteste	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsequentestem	-1.5	0.9	[-2,-1,-2,-1,-1,-3,-2,+0]
inkonsistent	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenteres	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentere	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenterer	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentestem	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenterem	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenteren	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentesten	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentem	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenteste	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentestes	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentester	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistente	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenter	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistentes	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkonsistenten	-0.3	1.8	[-1,-1,-1,-2,+4,+0,-1]
inkorrekt	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektestes	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektester	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektestem	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekteste	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektesten	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekterer	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekterem	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekteren	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekter	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektere	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektes	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrektem	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekteres	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekten	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
inkorrekte	-0.6	1.6	[-1,-1,-1,-1,+4,-1,-1,-1,-2]
innovativ	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativeren	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativerem	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativeres	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativerer	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativere	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovatives	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativstem	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativsten	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativer	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativster	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativem	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativstes	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativen	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovativste	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
innovative	2.3	0.4	[+2,+2,+2,+2,+3,+2,+2,+3]
inspirieren	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspiriere	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirierst	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspiriert	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirierest	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirieret	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirierte	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspiriertest	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirierten	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspiriertet	2	0.9	[+3,+3,+1,+2,+3,+1,+1]
inspirierend	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierende	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendem	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierenden	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierender	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendes	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendere	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierenderem	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierenderen	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierenderer	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierenderes	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendste	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendstem	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendsten	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendster	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
inspirierendstes	1.9	2.2	[+4,+3,+1,-3,+3,+2,+3]
instabil	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabiler	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilen	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilerem	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilste	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilem	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabiles	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilstem	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilsten	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilstes	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabileren	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilster	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabile	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilere	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabilerer	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
instabileres	-1.9	0.3	[-2,-2,-1,-2,-2,-2,-2]
insturz	-0.8	0.6	[-1,-1,-1,-1,+0,+0,-1,+0,-2]
Einstürzen	-0.8	0.6	[-1,-1,-1,-1,+0,+0,-1,+0,-2]
Einsturzs	-0.8	0.6	[-1,-1,-1,-1,+0,+0,-1,+0,-2]
Einsturzes	-0.8	0.6	[-1,-1,-1,-1,+0,+0,-1,+0,-2]
Einstürze	-0.8	0.6	[-1,-1,-1,-1,+0,+0,-1,+0,-2]
intakt	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakterer	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakte	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakteres	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakteren	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakterem	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktere	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktestes	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktester	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktem	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakten	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakter	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktes	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intakteste	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktestem	1.3	0.5	[+1,+1,+1,+2,+2,+1]
intaktesten	1.3	0.5	[+1,+1,+1,+2,+2,+1]
integer	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integerste	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrerem	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integerstem	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integre	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integreren	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integersten	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrerer	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integreres	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integerster	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integerstes	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrer	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integres	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrem	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integren	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrere	0.8	1	[+0,+1,+0,+0,+0,+1,+1,+3]
integrieren	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integrierten	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integriertest	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integriert	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integrierte	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integriertet	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integrierst	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integrieret	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integrierest	1.2	0.4	[+1,+1,+1,+2,+1,+1]
integriere	1.2	0.4	[+1,+1,+1,+2,+1,+1]
intelligent	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenteren	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenterem	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentestem	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentestes	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentester	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentem	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentesten	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenten	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentere	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenter	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligentes	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligente	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenterer	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenteres	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intelligenteste	2.1	0.8	[+3,+2,+1,+1,+3,+3,+2]
intensiv	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensive	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensiverer	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivere	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensiveres	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivste	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivsten	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivstem	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivster	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensivstes	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensiverem	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensives	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensiver	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
intensiveren	1.3	0.7	[+1,+0,+1,+2,+2,+2,+1,+1]
